MIX,PSNR,SSIM,loss,mean_absolute_error,mean_squared_error,val_MIX,val_PSNR,val_SSIM,val_loss,val_mean_absolute_error,val_mean_squared_error
0.139069,26.1943,0.841971,0.00341284,0.0395247,0.00341284,0.139162,26.2414,0.841878,0.00350584,0.0396231,0.00350584
0.138948,26.1902,0.842112,0.00340939,0.0395124,0.00340939,0.137879,26.1973,0.843384,0.00343681,0.0395037,0.00343681
0.138584,26.2115,0.842529,0.00339766,0.0394218,0.00339766,0.136512,26.1052,0.845089,0.00343516,0.0399181,0.00343517
0.138426,26.2202,0.84271,0.00339334,0.0393911,0.00339334,0.136115,26.3001,0.845437,0.00339055,0.039262,0.00339056
0.138458,26.2127,0.842677,0.00339641,0.0394169,0.00339641,0.13659,26.2391,0.844909,0.00340687,0.0394631,0.00340687
0.138301,26.22,0.842859,0.00339166,0.0393906,0.00339166,0.136569,26.1,0.845015,0.00343202,0.0398827,0.00343202
0.138216,26.2218,0.842959,0.00339,0.0393829,0.00339,0.138347,26.3158,0.842754,0.00344481,0.0391246,0.00344481
0.13819,26.2221,0.842989,0.00338938,0.0393804,0.00338938,0.13782,26.3332,0.843398,0.00341136,0.0392187,0.00341136
0.13808,26.2337,0.843112,0.00338398,0.0393358,0.00338398,0.1371,26.2564,0.844272,0.00339796,0.0393044,0.00339796
0.13791,26.2312,0.843316,0.00338293,0.0393409,0.00338293,0.138381,26.0511,0.842984,0.0035022,0.040548,0.0035022
0.138064,26.2279,0.843136,0.00338619,0.0393629,0.00338619,0.142154,26.2548,0.838292,0.00353371,0.039499,0.00353371
0.13767,26.244,0.84359,0.00337656,0.0392884,0.00337655,0.138267,26.3104,0.842854,0.00340949,0.0391556,0.00340949
0.137716,26.2374,0.843541,0.00337891,0.0393178,0.00337891,0.135862,26.3717,0.845671,0.00337233,0.0389048,0.00337233
0.137536,26.2508,0.843744,0.00337192,0.0392605,0.00337192,0.135708,26.2901,0.845953,0.00342711,0.0394325,0.00342711
0.137236,26.2573,0.844095,0.00336498,0.0392214,0.00336498,0.135394,26.1715,0.846395,0.00342059,0.0397833,0.00342059
0.137258,26.2646,0.844065,0.00336253,0.0392014,0.00336254,0.135703,26.2235,0.845939,0.00337398,0.039325,0.00337398
0.137509,26.2505,0.843779,0.00337283,0.0392724,0.00337283,0.135381,26.2612,0.84631,0.00336821,0.039257,0.00336821
0.137079,26.2641,0.844277,0.00336019,0.0391991,0.00336019,0.135407,26.351,0.846211,0.00335212,0.0388996,0.00335212
0.137042,26.2668,0.844319,0.00335956,0.039192,0.00335956,0.135897,26.1171,0.845779,0.00340501,0.0396996,0.00340501
0.136975,26.2738,0.844395,0.00335652,0.0391656,0.00335652,0.13472,26.362,0.847021,0.00335997,0.0388591,0.00335996
0.136553,26.2842,0.844886,0.0033459,0.0391023,0.00334589,0.134691,26.3328,0.847075,0.00335593,0.0389657,0.00335593
0.13693,26.2642,0.844456,0.00335973,0.0392021,0.00335973,0.135811,26.3495,0.845733,0.0033622,0.0389203,0.0033622
0.136609,26.2836,0.844822,0.00334899,0.0391216,0.00334899,0.134187,26.3313,0.847674,0.00334156,0.0389565,0.00334156
0.13649,26.2873,0.84496,0.00334521,0.0391014,0.00334521,0.134658,26.4299,0.847082,0.00333917,0.0387953,0.00333917
0.136648,26.2872,0.844774,0.00334822,0.0391138,0.00334822,0.135024,26.2567,0.846802,0.00339366,0.0396113,0.00339366
0.136161,26.2994,0.84534,0.00333585,0.0390447,0.00333585,0.133958,26.2162,0.848031,0.00336734,0.0394032,0.00336734
0.136238,26.2966,0.845252,0.00333849,0.0390635,0.00333848,0.140342,26.3269,0.840433,0.00347834,0.0394137,0.00347834
0.13638,26.2959,0.845087,0.00334364,0.0390797,0.00334364,0.133591,26.3442,0.848385,0.00332246,0.0389668,0.00332246
0.136008,26.3118,0.845513,0.00332921,0.0389926,0.00332921,0.134321,26.4415,0.847447,0.00333332,0.0385977,0.00333332
0.136141,26.2947,0.845373,0.00334012,0.0390855,0.00334013,0.13687,26.386,0.844452,0.00338007,0.0388138,0.00338008
0.13601,26.3077,0.845516,0.00333313,0.0390268,0.00333313,0.133844,26.4122,0.848051,0.00333406,0.0387903,0.00333406
0.135915,26.3025,0.845632,0.00333176,0.0390351,0.00333176,0.13509,26.4688,0.84655,0.00335995,0.0386984,0.00335995
0.135589,26.3191,0.846007,0.00332324,0.0389685,0.00332324,0.133263,26.2768,0.848805,0.00333967,0.0391246,0.00333967
0.135454,26.3316,0.846157,0.00331547,0.0389107,0.00331547,0.135186,26.2385,0.846612,0.00339924,0.0396279,0.00339924
0.135522,26.3257,0.846082,0.00332089,0.0389478,0.00332089,0.136221,26.145,0.845489,0.00344026,0.0401963,0.00344026
0.135295,26.3255,0.846351,0.00331623,0.0389374,0.00331623,0.135393,26.4095,0.846187,0.00335744,0.0386879,0.00335744
0.135558,26.3256,0.846044,0.00332319,0.038964,0.00332319,0.133619,26.2964,0.848382,0.00332756,0.0391257,0.00332756
0.135371,26.3295,0.846258,0.00331602,0.038925,0.00331602,0.133429,26.4508,0.848522,0.00330334,0.0386751,0.00330334
0.135003,26.3468,0.846683,0.00330462,0.0388519,0.00330462,0.138014,26.3581,0.843186,0.00343855,0.0393178,0.00343855
0.134937,26.3435,0.846765,0.0033067,0.0388709,0.0033067,0.132956,26.312,0.849199,0.00334044,0.0392714,0.00334044
0.134923,26.3468,0.84678,0.00330538,0.0388607,0.00330538,0.132441,26.4626,0.84967,0.00328569,0.0385215,0.00328569
0.134746,26.3427,0.846994,0.00330539,0.0388778,0.00330539,0.13304,26.4525,0.848989,0.00332251,0.0386895,0.00332251
0.135013,26.349,0.846677,0.00331016,0.0388836,0.00331016,0.132345,26.4416,0.849821,0.0032971,0.0387165,0.0032971
0.134124,26.3811,0.847702,0.0032826,0.0387128,0.00328261,0.132047,26.4894,0.850116,0.00327687,0.0383993,0.00327687
0.134235,26.3764,0.847578,0.00328877,0.0387556,0.00328877,0.134875,26.0625,0.847106,0.00344228,0.0402752,0.00344228
0.133982,26.3847,0.847872,0.00328179,0.0387158,0.00328179,0.13186,26.5222,0.850334,0.00326888,0.0383748,0.00326888
0.13405,26.3847,0.847796,0.00328531,0.0387385,0.00328531,0.1346,26.4464,0.847114,0.00333369,0.0386036,0.00333369
0.133816,26.3996,0.848062,0.00327734,0.0386763,0.00327734,0.133028,26.522,0.848952,0.00330359,0.0384195,0.00330359
0.133501,26.4121,0.848426,0.00326818,0.0386193,0.00326818,0.132725,26.3302,0.849387,0.00332079,0.0388149,0.00332079
0.133663,26.4025,0.848242,0.00327514,0.0386638,0.00327514,0.131491,26.455,0.850839,0.00328025,0.0387215,0.00328025
